(0.145562,-0.262381,0.000000);(0.169258,-0.214321,0.000000);(0.071634,-0.199654,0.000000)
(0.145562,-0.262381,0.000000);(0.056890,-0.222514,0.000000);(0.110314,-0.301316,0.000000)
(0.169258,-0.214321,0.000000);(0.178176,-0.172701,0.000000);(0.080194,-0.171975,0.000000)
(0.178176,-0.172701,0.000000);(0.180000,-0.143000,0.000000);(0.081953,-0.139082,0.000000)
(0.180000,-0.143000,0.000000);(0.177463,-0.108153,0.000000);(0.081953,-0.139082,0.000000)
(0.081953,-0.139082,0.000000);(0.177463,-0.108153,0.000000);(0.075798,-0.108101,0.000000)
(0.177463,-0.108153,0.000000);(0.169704,-0.074556,0.000000);(0.075798,-0.108101,0.000000)
(0.169704,-0.074556,0.000000);(0.160282,-0.050469,0.000000);(0.075798,-0.108101,0.000000)
(0.160282,-0.050469,0.000000);(0.142783,-0.022506,0.000000);(0.061561,-0.080916,0.000000)
(0.142783,-0.022506,0.000000);(0.119551,0.000223,0.000000);(0.061561,-0.080916,0.000000)
(0.119551,0.000223,0.000000);(0.098213,0.012738,0.000000);(0.039330,-0.058848,0.000000)
(0.061561,-0.080916,0.000000);(0.119551,0.000223,0.000000);(0.039330,-0.058848,0.000000)
(0.082000,0.019000,0.000000);(0.109972,0.036861,0.000000);(0.052278,0.096322,0.000000)
(0.109972,0.036861,0.000000);(0.132933,0.057073,0.000000);(0.052278,0.096322,0.000000)
(0.098213,0.012738,0.000000);(0.082000,0.019000,0.000000);(0.039330,-0.058848,0.000000)
(0.075798,-0.108101,0.000000);(0.160282,-0.050469,0.000000);(0.061561,-0.080916,0.000000)
(0.056890,-0.222514,0.000000);(0.145562,-0.262381,0.000000);(0.071634,-0.199654,0.000000)
(0.071634,-0.199654,0.000000);(0.169258,-0.214321,0.000000);(0.080194,-0.171975,0.000000)
(0.110314,-0.301316,0.000000);(0.056890,-0.222514,0.000000);(0.036483,-0.240049,0.000000)
(0.064929,-0.329800,0.000000);(0.110314,-0.301316,0.000000);(0.036483,-0.240049,0.000000)
(0.010831,-0.346484,0.000000);(0.064929,-0.329800,0.000000);(0.010898,-0.251728,0.000000)
(0.010898,-0.251728,0.000000);(0.064929,-0.329800,0.000000);(0.036483,-0.240049,0.000000)
(-0.045703,-0.350061,0.000000);(0.010831,-0.346484,0.000000);(-0.019611,-0.257004,0.000000)
(-0.053009,-0.255579,0.000000);(-0.045703,-0.350061,0.000000);(-0.019611,-0.257004,0.000000)
(-0.131074,-0.332222,0.000000);(-0.082593,-0.345444,0.000000);(-0.090223,-0.248546,0.000000)
(-0.082593,-0.345444,0.000000);(-0.045703,-0.350061,0.000000);(-0.053009,-0.255579,0.000000)
(-0.180000,-0.205000,0.000000);(-0.180000,-0.311000,0.000000);(-0.128593,-0.234037,0.000000)
(-0.180000,-0.311000,0.000000);(-0.131074,-0.332222,0.000000);(-0.128593,-0.234037,0.000000)
(0.052278,0.096322,0.000000);(0.132933,0.057073,0.000000);(0.065285,0.119243,0.000000)
(-0.128593,-0.234037,0.000000);(-0.131074,-0.332222,0.000000);(-0.090223,-0.248546,0.000000)
(-0.090223,-0.248546,0.000000);(-0.082593,-0.345444,0.000000);(-0.053009,-0.255579,0.000000)
(0.132933,0.057073,0.000000);(0.152190,0.085763,0.000000);(0.065285,0.119243,0.000000)
(0.152190,0.085763,0.000000);(0.164880,0.121729,0.000000);(0.065285,0.119243,0.000000)
(0.164880,0.121729,0.000000);(0.168971,0.185831,0.000000);(0.070984,0.146938,0.000000)
(0.070984,0.146938,0.000000);(0.168971,0.185831,0.000000);(0.069069,0.177794,0.000000)
(0.168971,0.185831,0.000000);(0.159348,0.234660,0.000000);(0.069069,0.177794,0.000000)
(0.159348,0.234660,0.000000);(0.137933,0.276001,0.000000);(0.052870,0.215078,0.000000)
(0.159348,0.234660,0.000000);(0.062688,0.197516,0.000000);(0.069069,0.177794,0.000000)
(0.137933,0.276001,0.000000);(0.105689,0.309099,0.000000);(0.052870,0.215078,0.000000)
(0.105689,0.309099,0.000000);(0.063519,0.333096,0.000000);(0.034020,0.233919,0.000000)
(0.034020,0.233919,0.000000);(0.063519,0.333096,0.000000);(0.009297,0.247494,0.000000)
(0.063519,0.333096,0.000000);(0.012358,0.347054,0.000000);(0.009297,0.247494,0.000000)
(0.009297,0.247494,0.000000);(0.012358,0.347054,0.000000);(-0.020789,0.255346,0.000000)
(0.012358,0.347054,0.000000);(-0.032000,0.350000,0.000000);(-0.020789,0.255346,0.000000)
(-0.020789,0.255346,0.000000);(-0.032000,0.350000,0.000000);(-0.047000,0.257000,0.000000)
(-0.032000,0.350000,0.000000);(-0.079519,0.346926,0.000000);(-0.047000,0.257000,0.000000)
(-0.079519,0.346926,0.000000);(-0.122148,0.337407,0.000000);(-0.083074,0.254148,0.000000)
(-0.047000,0.257000,0.000000);(-0.079519,0.346926,0.000000);(-0.083074,0.254148,0.000000)
(-0.122148,0.337407,0.000000);(-0.163000,0.321000,0.000000);(-0.120259,0.244852,0.000000)
