(0.108528,-0.136690,0.000000);(0.083701,-0.200541,0.000000);(0.185145,-0.204563,0.000000)
(0.185145,-0.204563,0.000000);(0.204188,-0.143281,0.000000);(0.108528,-0.136690,0.000000)
(0.204188,-0.143281,0.000000);(0.218192,-0.051001,0.000000);(0.108528,-0.136690,0.000000)
(0.218192,-0.051001,0.000000);(0.218192,0.051001,0.000000);(0.121051,0.038668,0.000000)
(0.218192,0.051001,0.000000);(0.204188,0.143281,0.000000);(0.113625,0.107656,0.000000)
(0.204188,0.143281,0.000000);(0.185145,0.204563,0.000000);(0.090768,0.188493,0.000000)
(0.113625,0.107656,0.000000);(0.204188,0.143281,0.000000);(0.090768,0.188493,0.000000)
(0.185145,0.204563,0.000000);(0.149230,0.269938,0.000000);(0.090768,0.188493,0.000000)
(0.149230,0.269938,0.000000);(0.102866,0.317060,0.000000);(0.058039,0.234073,0.000000)
(0.090768,0.188493,0.000000);(0.149230,0.269938,0.000000);(0.058039,0.234073,0.000000)
(0.102866,0.317060,0.000000);(0.047475,0.344275,0.000000);(0.027075,0.253031,0.000000)
(0.047475,0.344275,0.000000);(0.000000,0.350000,0.000000);(0.000000,0.257000,0.000000)
(0.000000,0.350000,0.000000);(-0.047475,0.344275,0.000000);(0.000000,0.257000,0.000000)
(0.000000,0.257000,0.000000);(-0.047475,0.344275,0.000000);(-0.027075,0.253031,0.000000)
(-0.047475,0.344275,0.000000);(-0.102866,0.317060,0.000000);(-0.027075,0.253031,0.000000)
(-0.102866,0.317060,0.000000);(-0.149230,0.269938,0.000000);(-0.058039,0.234073,0.000000)
(-0.149230,0.269938,0.000000);(-0.185145,0.204563,0.000000);(-0.090768,0.188493,0.000000)
(-0.185145,0.204563,0.000000);(-0.204187,0.143281,0.000000);(-0.090768,0.188493,0.000000)
(-0.204187,0.143281,0.000000);(-0.218192,0.051001,0.000000);(-0.113625,0.107656,0.000000)
(-0.218192,0.051001,0.000000);(-0.218192,-0.051001,0.000000);(-0.121051,0.038668,0.000000)
(-0.218192,-0.051001,0.000000);(-0.204187,-0.143281,0.000000);(-0.113625,-0.107656,0.000000)
(-0.121051,0.038668,0.000000);(-0.218192,-0.051001,0.000000);(-0.121051,-0.038668,0.000000)
(-0.204187,-0.143281,0.000000);(-0.185145,-0.204563,0.000000);(-0.090768,-0.188493,0.000000)
(-0.185145,-0.204563,0.000000);(-0.149230,-0.269938,0.000000);(-0.090768,-0.188493,0.000000)
(-0.090768,-0.188493,0.000000);(-0.149230,-0.269938,0.000000);(-0.058039,-0.234073,0.000000)
(-0.149230,-0.269938,0.000000);(-0.102866,-0.317060,0.000000);(-0.058039,-0.234073,0.000000)
(-0.102866,-0.317060,0.000000);(-0.047475,-0.344275,0.000000);(-0.027075,-0.253031,0.000000)
(-0.102866,-0.317060,0.000000);(-0.027075,-0.253031,0.000000);(-0.058039,-0.234073,0.000000)
(-0.047475,-0.344275,0.000000);(0.000000,-0.350000,0.000000);(0.000000,-0.257000,0.000000)
(0.000000,-0.350000,0.000000);(0.047475,-0.344275,0.000000);(0.000000,-0.257000,0.000000)
(0.000000,-0.257000,0.000000);(0.047475,-0.344275,0.000000);(0.027075,-0.253031,0.000000)
(0.047475,-0.344275,0.000000);(0.102866,-0.317060,0.000000);(0.027075,-0.253031,0.000000)
(0.102866,-0.317060,0.000000);(0.149230,-0.269938,0.000000);(0.058039,-0.234073,0.000000)
(0.102866,-0.317060,0.000000);(0.058039,-0.234073,0.000000);(0.027075,-0.253031,0.000000)
(0.149230,-0.269938,0.000000);(0.185145,-0.204563,0.000000);(0.083701,-0.200541,0.000000)
(0.149230,-0.269938,0.000000);(0.083701,-0.200541,0.000000);(0.058039,-0.234073,0.000000)
(-0.204187,0.143281,0.000000);(-0.113625,0.107656,0.000000);(-0.090768,0.188493,0.000000)
(-0.149230,0.269938,0.000000);(-0.090768,0.188493,0.000000);(-0.058039,0.234073,0.000000)
(0.102866,0.317060,0.000000);(0.027075,0.253031,0.000000);(0.058039,0.234073,0.000000)
(0.218192,-0.051001,0.000000);(0.121051,0.038668,0.000000);(0.121051,-0.038668,0.000000)
(0.121051,0.038668,0.000000);(0.218192,0.051001,0.000000);(0.113625,0.107656,0.000000)
(0.121051,-0.038668,0.000000);(0.108528,-0.136690,0.000000);(0.218192,-0.051001,0.000000)
(-0.218192,0.051001,0.000000);(-0.121051,0.038668,0.000000);(-0.113625,0.107656,0.000000)
(-0.047475,-0.344275,0.000000);(0.000000,-0.257000,0.000000);(-0.027075,-0.253031,0.000000)
(0.027075,0.253031,0.000000);(0.047475,0.344275,0.000000);(0.000000,0.257000,0.000000)
(-0.027075,0.253031,0.000000);(-0.102866,0.317060,0.000000);(-0.058039,0.234073,0.000000)
(-0.204187,-0.143281,0.000000);(-0.090768,-0.188493,0.000000);(-0.113625,-0.107656,0.000000)
(-0.113625,-0.107656,0.000000);(-0.121051,-0.038668,0.000000);(-0.218192,-0.051001,0.000000)
