(0.132785,-0.095255,0.000000);(0.064338,-0.031280,0.000000);(0.044430,-0.063256,0.000000)
(-0.148493,0.185202,0.000000);(-0.044244,0.184086,0.000000);(-0.044064,0.263542,0.000000)
(-0.074530,-0.112824,0.000000);(-0.148493,-0.172798,0.000000);(-0.116493,-0.184205,0.000000)
(-0.116493,-0.184205,0.000000);(-0.073999,-0.192673,0.000000);(-0.074530,-0.112824,0.000000)
(-0.073999,-0.192673,0.000000);(-0.010139,-0.188881,0.000000);(-0.044244,-0.111488,0.000000)
(-0.044244,-0.111488,0.000000);(-0.010139,-0.188881,0.000000);(-0.015813,-0.105130,0.000000)
(-0.010139,-0.188881,0.000000);(0.047119,-0.170293,0.000000);(-0.015813,-0.105130,0.000000)
(0.047119,-0.170293,0.000000);(0.095285,-0.138577,0.000000);(0.017363,-0.088249,0.000000)
(0.047119,-0.170293,0.000000);(0.017363,-0.088249,0.000000);(-0.015813,-0.105130,0.000000)
(0.095285,-0.138577,0.000000);(0.132785,-0.095255,0.000000);(0.044430,-0.063256,0.000000)
(0.132785,-0.095255,0.000000);(0.158045,-0.041846,0.000000);(0.064338,-0.031280,0.000000)
(0.158045,-0.041846,0.000000);(0.169415,0.019455,0.000000);(0.073678,-0.003191,0.000000)
(0.073678,-0.003191,0.000000);(0.169415,0.019455,0.000000);(0.078411,0.026409,0.000000)
(0.169415,0.019455,0.000000);(0.165644,0.090826,0.000000);(0.076360,0.072126,0.000000)
(0.078411,0.026409,0.000000);(0.169415,0.019455,0.000000);(0.076360,0.072126,0.000000)
(0.165644,0.090826,0.000000);(0.066089,0.109925,0.000000);(0.076360,0.072126,0.000000)
(-0.044244,-0.111488,0.000000);(-0.074530,-0.112824,0.000000);(-0.073999,-0.192673,0.000000)
(0.158045,-0.041846,0.000000);(0.073678,-0.003191,0.000000);(0.064338,-0.031280,0.000000)
(0.044430,-0.063256,0.000000);(0.017363,-0.088249,0.000000);(0.095285,-0.138577,0.000000)
(0.115244,0.197005,0.000000);(0.069619,0.232149,0.000000);(0.047866,0.140414,0.000000)
(0.047866,0.140414,0.000000);(0.069619,0.232149,0.000000);(0.021753,0.163346,0.000000)
(0.069619,0.232149,0.000000);(0.010566,0.255030,0.000000);(0.021753,0.163346,0.000000)
(0.021753,0.163346,0.000000);(0.010566,0.255030,0.000000);(-0.012371,0.178422,0.000000)
(0.010566,0.255030,0.000000);(-0.044064,0.263542,0.000000);(-0.044244,0.184086,0.000000)
(-0.237493,0.265202,0.000000);(-0.237493,-0.413798,0.000000);(-0.148493,-0.092798,0.000000)
(-0.237493,-0.413798,0.000000);(-0.148493,-0.413798,0.000000);(-0.148493,-0.172798,0.000000)
(-0.148493,-0.172798,0.000000);(-0.074530,-0.112824,0.000000);(-0.114769,-0.105852,0.000000)
(-0.237493,-0.413798,0.000000);(-0.148493,-0.172798,0.000000);(-0.148493,-0.092798,0.000000)
(-0.044064,0.263542,0.000000);(-0.237493,0.265202,0.000000);(-0.148493,0.185202,0.000000)
(0.147351,0.149885,0.000000);(0.115244,0.197005,0.000000);(0.047866,0.140414,0.000000)
(0.066089,0.109925,0.000000);(0.165644,0.090826,0.000000);(0.147351,0.149885,0.000000)
(0.147351,0.149885,0.000000);(0.047866,0.140414,0.000000);(0.066089,0.109925,0.000000)
(-0.148493,-0.172798,0.000000);(-0.114769,-0.105852,0.000000);(-0.148493,-0.092798,0.000000)
(-0.012371,0.178422,0.000000);(0.010566,0.255030,0.000000);(-0.044244,0.184086,0.000000)
(-0.237493,0.265202,0.000000);(-0.148493,-0.092798,0.000000);(-0.148493,0.185202,0.000000)
