(0.237500,-0.126000,0.000000);(0.047500,0.344000,0.000000);(0.000500,0.214000,0.000000)
(-0.234500,-0.126000,0.000000);(-0.422500,0.344000,0.000000);(-0.520500,0.344000,0.000000)
(-0.520500,0.344000,0.000000);(-0.244500,-0.344000,0.000000);(-0.234500,-0.126000,0.000000)
(-0.244500,-0.344000,0.000000);(-0.225500,-0.344000,0.000000);(-0.234500,-0.126000,0.000000)
(0.000500,0.214000,0.000000);(0.224500,-0.344000,0.000000);(0.237500,-0.126000,0.000000)
(0.224500,-0.344000,0.000000);(0.243500,-0.344000,0.000000);(0.237500,-0.126000,0.000000)
(0.047500,0.344000,0.000000);(-0.045500,0.344000,0.000000);(0.000500,0.214000,0.000000)
(-0.045500,0.344000,0.000000);(-0.234500,-0.126000,0.000000);(0.000500,0.214000,0.000000)
(0.520500,0.344000,0.000000);(0.423500,0.344000,0.000000);(0.237500,-0.126000,0.000000)
(-0.234500,-0.126000,0.000000);(-0.225500,-0.344000,0.000000);(0.000500,0.214000,0.000000)
(0.243500,-0.344000,0.000000);(0.520500,0.344000,0.000000);(0.237500,-0.126000,0.000000)
