(-0.058338,0.114045,0.000000);(-0.055219,0.128506,0.000000);(-0.146568,0.138942,0.000000)
(0.082407,0.135352,0.000000);(0.131000,0.108500,0.000000);(0.131000,0.196500,0.000000)
(0.131000,0.196500,0.000000);(0.085222,0.217204,0.000000);(0.082407,0.135352,0.000000)
(0.085222,0.217204,0.000000);(0.041444,0.229463,0.000000);(0.048282,0.148262,0.000000)
(0.082407,0.135352,0.000000);(0.085222,0.217204,0.000000);(0.048282,0.148262,0.000000)
(0.041444,0.229463,0.000000);(0.009784,0.233474,0.000000);(0.008278,0.155581,0.000000)
(0.041444,0.229463,0.000000);(0.008278,0.155581,0.000000);(0.048282,0.148262,0.000000)
(0.009784,0.233474,0.000000);(-0.033816,0.231543,0.000000);(0.008278,0.155581,0.000000)
(0.008278,0.155581,0.000000);(-0.033816,0.231543,0.000000);(-0.022688,0.152980,0.000000)
(-0.033816,0.231543,0.000000);(-0.071525,0.222229,0.000000);(-0.022688,0.152980,0.000000)
(-0.071525,0.222229,0.000000);(-0.102551,0.206077,0.000000);(-0.039557,0.145739,0.000000)
(-0.102551,0.206077,0.000000);(-0.126219,0.183594,0.000000);(-0.048997,0.137994,0.000000)
(-0.126219,0.183594,0.000000);(-0.138531,0.162625,0.000000);(-0.055219,0.128506,0.000000)
(-0.138531,0.162625,0.000000);(-0.146568,0.138942,0.000000);(-0.055219,0.128506,0.000000)
(-0.146568,0.138942,0.000000);(-0.149000,0.111500,0.000000);(-0.058338,0.114045,0.000000)
(-0.058338,0.114045,0.000000);(-0.149000,0.111500,0.000000);(-0.144868,0.083016,0.000000)
(-0.144868,0.083016,0.000000);(-0.133444,0.057792,0.000000);(-0.052636,0.098613,0.000000)
(-0.133444,0.057792,0.000000);(-0.116188,0.035422,0.000000);(-0.052636,0.098613,0.000000)
(-0.116188,0.035422,0.000000);(-0.094556,0.015500,0.000000);(-0.052636,0.098613,0.000000)
(-0.094556,0.015500,0.000000);(0.028187,-0.061609,0.000000);(-0.033125,0.079250,0.000000)
(-0.144868,0.083016,0.000000);(-0.052636,0.098613,0.000000);(-0.058338,0.114045,0.000000)
(-0.096111,-0.129574,0.000000);(-0.152000,-0.096500,0.000000);(-0.152000,-0.192500,0.000000)
(-0.152000,-0.192500,0.000000);(-0.087973,-0.220270,0.000000);(-0.096111,-0.129574,0.000000)
(-0.096111,-0.129574,0.000000);(-0.087973,-0.220270,0.000000);(-0.056908,-0.146152,0.000000)
(-0.087973,-0.220270,0.000000);(-0.048000,-0.229537,0.000000);(-0.056908,-0.146152,0.000000)
(-0.048000,-0.229537,0.000000);(0.004000,-0.233500,0.000000);(-0.011609,-0.155735,0.000000)
(0.004000,-0.233500,0.000000);(0.035060,-0.231300,0.000000);(0.019886,-0.151687,0.000000)
(0.019886,-0.151687,0.000000);(0.072098,-0.220803,0.000000);(0.038726,-0.143232,0.000000)
(0.035060,-0.231300,0.000000);(0.072098,-0.220803,0.000000);(0.019886,-0.151687,0.000000)
(0.072098,-0.220803,0.000000);(0.103428,-0.202790,0.000000);(0.038726,-0.143232,0.000000)
(0.038726,-0.143232,0.000000);(0.103428,-0.202790,0.000000);(0.049863,-0.134090,0.000000)
(0.103428,-0.202790,0.000000);(0.127912,-0.178057,0.000000);(0.049863,-0.134090,0.000000)
(0.127912,-0.178057,0.000000);(0.144458,-0.147378,0.000000);(0.057475,-0.122540,0.000000)
(0.144458,-0.147378,0.000000);(0.151887,-0.112315,0.000000);(0.061253,-0.106447,0.000000)
(0.151887,-0.112315,0.000000);(0.149983,-0.079121,0.000000);(0.061253,-0.106447,0.000000)
(0.149983,-0.079121,0.000000);(0.139884,-0.054588,0.000000);(0.056868,-0.089536,0.000000)
(0.139884,-0.054588,0.000000);(0.129250,-0.039625,0.000000);(0.056868,-0.089536,0.000000)
(0.129250,-0.039625,0.000000);(0.110074,-0.019722,0.000000);(0.056868,-0.089536,0.000000)
(0.110074,-0.019722,0.000000);(0.084176,0.001347,0.000000);(0.045444,-0.075375,0.000000)
(0.110074,-0.019722,0.000000);(0.045444,-0.075375,0.000000);(0.056868,-0.089536,0.000000)
(0.084176,0.001347,0.000000);(-0.033125,0.079250,0.000000);(0.028187,-0.061609,0.000000)
(0.045444,-0.075375,0.000000);(0.084176,0.001347,0.000000);(0.028187,-0.061609,0.000000)
(0.149983,-0.079121,0.000000);(0.056868,-0.089536,0.000000);(0.061253,-0.106447,0.000000)
(0.127912,-0.178057,0.000000);(0.057475,-0.122540,0.000000);(0.049863,-0.134090,0.000000)
(-0.011609,-0.155735,0.000000);(-0.056908,-0.146152,0.000000);(-0.048000,-0.229537,0.000000)
(0.019886,-0.151687,0.000000);(-0.011609,-0.155735,0.000000);(0.004000,-0.233500,0.000000)
(-0.022688,0.152980,0.000000);(-0.071525,0.222229,0.000000);(-0.039557,0.145739,0.000000)
(-0.039557,0.145739,0.000000);(-0.102551,0.206077,0.000000);(-0.048997,0.137994,0.000000)
(0.057475,-0.122540,0.000000);(0.144458,-0.147378,0.000000);(0.061253,-0.106447,0.000000)
(-0.033125,0.079250,0.000000);(-0.052636,0.098613,0.000000);(-0.094556,0.015500,0.000000)
(-0.055219,0.128506,0.000000);(-0.048997,0.137994,0.000000);(-0.126219,0.183594,0.000000)
