(-0.151500,0.085000,0.000000);(0.291500,0.085000,0.000000);(-0.291500,0.085000,0.000000)
(-0.079500,0.085000,0.000000);(0.291500,0.085000,0.000000);(-0.151500,0.085000,0.000000)
(0.114500,0.085000,0.000000);(0.291500,0.085000,0.000000);(-0.079500,0.085000,0.000000)
(0.186500,0.085000,0.000000);(0.291500,0.085000,0.000000);(0.114500,0.085000,0.000000)
(-0.201500,-0.154000,0.000000);(0.291500,-0.154000,0.000000);(-0.291500,-0.154000,0.000000)
(-0.129500,-0.154000,0.000000);(0.291500,-0.154000,0.000000);(-0.201500,-0.154000,0.000000)
(0.064500,-0.154000,0.000000);(0.291500,-0.154000,0.000000);(-0.129500,-0.154000,0.000000)
(0.136500,-0.154000,0.000000);(0.291500,-0.154000,0.000000);(0.064500,-0.154000,0.000000)
(0.291500,0.085000,0.000000);(0.164500,0.154000,0.000000);(-0.101500,0.154000,0.000000)
(0.059500,-0.349000,0.000000);(0.136500,-0.154000,0.000000);(0.064500,-0.154000,0.000000)
(-0.012034,-0.084151,0.000000);(-0.079500,0.085000,0.000000);(-0.151500,0.085000,0.000000)
(0.186500,0.085000,0.000000);(0.114500,0.085000,0.000000);(-0.012034,-0.084151,0.000000)
(-0.291500,-0.154000,0.000000);(0.291500,-0.154000,0.000000);(-0.012034,-0.084151,0.000000)
(-0.206500,-0.349000,0.000000);(-0.129500,-0.154000,0.000000);(-0.201500,-0.154000,0.000000)
(-0.291500,0.154000,0.000000);(-0.291500,0.085000,0.000000);(-0.101500,0.154000,0.000000)
(-0.291500,0.085000,0.000000);(0.291500,0.085000,0.000000);(-0.101500,0.154000,0.000000)
(0.291500,0.085000,0.000000);(0.291500,0.154000,0.000000);(0.164500,0.154000,0.000000)
