(-0.070642,-0.335106,0.000000);(0.002525,-0.339839,0.000000);(0.014106,-0.250358,0.000000)
(-0.008145,0.238583,0.000000);(0.000745,0.224496,0.000000);(0.080289,0.286644,0.000000)
(0.022767,-0.263171,0.000000);(0.014106,-0.250358,0.000000);(0.014106,-0.329642,0.000000)
(0.027918,-0.277985,0.000000);(0.022767,-0.263171,0.000000);(0.022767,-0.316829,0.000000)
(0.014106,-0.250358,0.000000);(0.002524,-0.240161,0.000000);(-0.064525,-0.240161,0.000000)
(0.002524,-0.240161,0.000000);(-0.011366,-0.233183,0.000000);(-0.064525,-0.240161,0.000000)
(-0.026932,-0.230001,0.000000);(-0.046861,-0.231781,0.000000);(-0.064525,-0.240161,0.000000)
(-0.011366,-0.233183,0.000000);(-0.026932,-0.230001,0.000000);(-0.064525,-0.240161,0.000000)
(-0.064525,-0.240161,0.000000);(-0.076106,-0.250358,0.000000);(-0.080839,-0.323525,0.000000)
(-0.076106,-0.250358,0.000000);(-0.084767,-0.263171,0.000000);(-0.080839,-0.323525,0.000000)
(-0.089918,-0.277985,0.000000);(-0.090999,-0.294068,0.000000);(-0.084767,-0.263171,0.000000)
(-0.087817,-0.309634,0.000000);(-0.080839,-0.323525,0.000000);(-0.090999,-0.294068,0.000000)
(-0.090999,-0.294068,0.000000);(-0.080839,-0.323525,0.000000);(-0.084767,-0.263171,0.000000)
(-0.080839,-0.323525,0.000000);(-0.070642,-0.335106,0.000000);(-0.064525,-0.240161,0.000000)
(-0.070642,-0.335106,0.000000);(-0.057829,-0.343767,0.000000);(0.002525,-0.339839,0.000000)
(-0.043015,-0.348918,0.000000);(-0.026932,-0.349999,0.000000);(-0.057829,-0.343767,0.000000)
(-0.057829,-0.343767,0.000000);(-0.026932,-0.349999,0.000000);(0.002525,-0.339839,0.000000)
(-0.011366,-0.346817,0.000000);(0.002525,-0.339839,0.000000);(-0.026932,-0.349999,0.000000)
(0.002525,-0.339839,0.000000);(0.014106,-0.329642,0.000000);(0.014106,-0.250358,0.000000)
(0.014106,-0.329642,0.000000);(0.022767,-0.316829,0.000000);(0.022767,-0.263171,0.000000)
(0.028818,-0.298056,0.000000);(0.027918,-0.277985,0.000000);(0.022767,-0.316829,0.000000)
(0.014106,-0.250358,0.000000);(-0.064525,-0.240161,0.000000);(-0.070642,-0.335106,0.000000)
(-0.072687,-0.149743,0.000000);(-0.046000,-0.166000,0.000000);(-0.045970,-0.139928,0.000000)
(-0.045970,-0.139928,0.000000);(-0.039676,-0.113171,0.000000);(-0.088926,-0.132612,0.000000)
(-0.072687,-0.149743,0.000000);(-0.045970,-0.139928,0.000000);(-0.088926,-0.132612,0.000000)
(-0.099190,-0.113693,0.000000);(-0.088926,-0.132612,0.000000);(-0.039676,-0.113171,0.000000)
(-0.103546,-0.094981,0.000000);(-0.099190,-0.113693,0.000000);(-0.039676,-0.113171,0.000000)
(-0.102796,-0.048217,0.000000);(-0.105000,-0.074000,0.000000);(-0.028313,-0.085672,0.000000)
(-0.105000,-0.074000,0.000000);(-0.103546,-0.094981,0.000000);(-0.028313,-0.085672,0.000000)
(-0.087500,-0.000359,0.000000);(-0.096704,-0.023736,0.000000);(-0.028313,-0.085672,0.000000)
(-0.096704,-0.023736,0.000000);(-0.102796,-0.048217,0.000000);(-0.028313,-0.085672,0.000000)
(-0.010500,0.127797,0.000000);(-0.087500,-0.000359,0.000000);(0.079438,0.098234,0.000000)
(-0.028313,-0.085672,0.000000);(-0.103546,-0.094981,0.000000);(-0.039676,-0.113171,0.000000)
(-0.028313,-0.085672,0.000000);(0.079438,0.098234,0.000000);(-0.087500,-0.000359,0.000000)
(0.079438,0.098234,0.000000);(0.092843,0.132588,0.000000);(-0.001296,0.148986,0.000000)
