(0.011000,0.269000,0.000000);(0.398000,0.691000,0.000000);(0.356000,0.691000,0.000000)
(0.011000,0.269000,0.000000);(0.298000,0.506000,0.000000);(0.398000,0.691000,0.000000)
(0.298000,0.506000,0.000000);(0.300000,0.506000,0.000000);(0.398000,0.691000,0.000000)
(0.300000,0.506000,0.000000);(0.398000,0.312000,0.000000);(0.398000,0.691000,0.000000)
(0.011000,0.269000,0.000000);(0.142000,0.312000,0.000000);(0.298000,0.506000,0.000000)
(0.300000,0.312000,0.000000);(0.398000,0.312000,0.000000);(0.300000,0.506000,0.000000)
(0.011000,0.269000,0.000000);(0.300000,0.312000,0.000000);(0.142000,0.312000,0.000000)
(0.011000,0.269000,0.000000);(0.398000,0.312000,0.000000);(0.300000,0.312000,0.000000)
(0.011000,0.269000,0.000000);(0.471000,0.312000,0.000000);(0.398000,0.312000,0.000000)
(0.011000,0.269000,0.000000);(0.471000,0.224000,0.000000);(0.471000,0.312000,0.000000)
(0.011000,0.224000,0.000000);(0.471000,0.224000,0.000000);(0.011000,0.269000,0.000000)
(0.300000,0.224000,0.000000);(0.471000,0.224000,0.000000);(0.011000,0.224000,0.000000)
(0.300000,0.000000,0.000000);(0.398000,0.224000,0.000000);(0.300000,0.224000,0.000000)
(0.398000,0.224000,0.000000);(0.471000,0.224000,0.000000);(0.300000,0.224000,0.000000)
(0.300000,0.000000,0.000000);(0.398000,0.000000,0.000000);(0.398000,0.224000,0.000000)
