(0.140778,-0.076973,0.000000);(0.184620,-0.065576,0.000000);(0.162406,0.007361,0.000000)
(0.184620,-0.065576,0.000000);(0.222982,-0.046148,0.000000);(0.162406,0.007361,0.000000)
(0.222982,-0.046148,0.000000);(0.267500,-0.014000,0.000000);(0.210979,0.029048,0.000000)
(0.267500,-0.014000,0.000000);(0.267500,0.069000,0.000000);(0.210979,0.029048,0.000000)
(0.140778,-0.076973,0.000000);(0.162406,0.007361,0.000000);(0.131971,0.001931,0.000000)
(0.079204,-0.072289,0.000000);(0.111650,-0.077615,0.000000);(0.097009,0.005245,0.000000)
(0.111650,-0.077615,0.000000);(0.140778,-0.076973,0.000000);(0.131971,0.001931,0.000000)
(-0.085915,-0.007541,0.000000);(0.079204,-0.072289,0.000000);(0.097009,0.005245,0.000000)
(0.111650,-0.077615,0.000000);(0.131971,0.001931,0.000000);(0.097009,0.005245,0.000000)
(0.222982,-0.046148,0.000000);(0.210979,0.029048,0.000000);(0.162406,0.007361,0.000000)
(0.097009,0.005245,0.000000);(-0.075119,0.072313,0.000000);(-0.085915,-0.007541,0.000000)
(-0.120254,-0.001986,0.000000);(-0.075119,0.072313,0.000000);(-0.108210,0.077615,0.000000)
(-0.120254,-0.001986,0.000000);(-0.085915,-0.007541,0.000000);(-0.075119,0.072313,0.000000)
(-0.108210,0.077615,0.000000);(-0.138512,0.076996,0.000000);(-0.120254,-0.001986,0.000000)
(-0.120254,-0.001986,0.000000);(-0.138512,0.076996,0.000000);(-0.145050,-0.003368,0.000000)
(-0.138512,0.076996,0.000000);(-0.183092,0.065832,0.000000);(-0.145050,-0.003368,0.000000)
(-0.145050,-0.003368,0.000000);(-0.183092,0.065832,0.000000);(-0.173426,-0.011148,0.000000)
(-0.183092,0.065832,0.000000);(-0.221759,0.046593,0.000000);(-0.173426,-0.011148,0.000000)
(-0.221759,0.046593,0.000000);(-0.267500,0.014000,0.000000);(-0.207986,-0.027293,0.000000)
(-0.267500,0.014000,0.000000);(-0.267500,-0.069000,0.000000);(-0.207986,-0.027293,0.000000)
(-0.221759,0.046593,0.000000);(-0.207986,-0.027293,0.000000);(-0.173426,-0.011148,0.000000)
