(0.093622,-0.217034,0.000000);(0.037306,-0.240093,0.000000);(0.125426,-0.303300,0.000000)
(0.190579,0.113011,0.000000);(0.285203,0.141786,0.000000);(0.156766,0.166624,0.000000)
(0.313891,-0.022713,0.000000);(0.309264,0.061326,0.000000);(0.213033,-0.010516,0.000000)
(0.213033,-0.010516,0.000000);(0.309264,0.061326,0.000000);(0.209229,0.051087,0.000000)
(0.309264,0.061326,0.000000);(0.285203,0.141786,0.000000);(0.209229,0.051087,0.000000)
(0.285203,0.141786,0.000000);(0.190579,0.113011,0.000000);(0.209229,0.051087,0.000000)
(0.297256,-0.107019,0.000000);(0.313891,-0.022713,0.000000);(0.205367,-0.062351,0.000000)
(0.297256,-0.107019,0.000000);(0.205367,-0.062351,0.000000);(0.184919,-0.118502,0.000000)
(0.259251,-0.185381,0.000000);(0.297256,-0.107019,0.000000);(0.184919,-0.118502,0.000000)
(0.201469,-0.252255,0.000000);(0.259251,-0.185381,0.000000);(0.148665,-0.172300,0.000000)
(0.125426,-0.303300,0.000000);(0.201469,-0.252255,0.000000);(0.093622,-0.217034,0.000000)
(0.006388,-0.337633,0.000000);(0.056940,-0.327894,0.000000);(-0.007993,-0.249626,0.000000)
(0.056940,-0.327894,0.000000);(0.125426,-0.303300,0.000000);(0.037306,-0.240093,0.000000)
(-0.007993,-0.249626,0.000000);(0.056940,-0.327894,0.000000);(0.037306,-0.240093,0.000000)
(0.091017,0.320101,0.000000);(0.011080,0.337365,0.000000);(0.041955,0.239114,0.000000)
(0.011080,0.337365,0.000000);(-0.314000,0.341000,0.000000);(-0.216000,0.253000,0.000000)
(0.041955,0.239114,0.000000);(0.011080,0.337365,0.000000);(-0.019407,0.250638,0.000000)
(0.176720,0.276483,0.000000);(0.091017,0.320101,0.000000);(0.107416,0.209472,0.000000)
(0.241207,0.215312,0.000000);(0.176720,0.276483,0.000000);(0.156766,0.166624,0.000000)
(0.285203,0.141786,0.000000);(0.241207,0.215312,0.000000);(0.156766,0.166624,0.000000)
(0.107416,0.209472,0.000000);(0.156766,0.166624,0.000000);(0.176720,0.276483,0.000000)
(0.091017,0.320101,0.000000);(0.041955,0.239114,0.000000);(0.107416,0.209472,0.000000)
(-0.314000,-0.341000,0.000000);(0.006388,-0.337633,0.000000);(-0.216000,-0.253000,0.000000)
(0.148665,-0.172300,0.000000);(0.259251,-0.185381,0.000000);(0.184919,-0.118502,0.000000)
(0.313891,-0.022713,0.000000);(0.213033,-0.010516,0.000000);(0.205367,-0.062351,0.000000)
(-0.019407,0.250638,0.000000);(0.011080,0.337365,0.000000);(-0.216000,0.253000,0.000000)
(-0.216000,-0.253000,0.000000);(-0.216000,0.253000,0.000000);(-0.314000,0.341000,0.000000)
(-0.216000,-0.253000,0.000000);(-0.314000,0.341000,0.000000);(-0.314000,-0.341000,0.000000)
(-0.007993,-0.249626,0.000000);(-0.216000,-0.253000,0.000000);(0.006388,-0.337633,0.000000)
(0.201469,-0.252255,0.000000);(0.148665,-0.172300,0.000000);(0.093622,-0.217034,0.000000)
