(0.077578,0.105531,0.000000);(0.175859,0.101594,0.000000);(0.167981,0.187351,0.000000)
(0.247578,0.592844,0.000000);(0.311000,0.694000,0.000000);(0.229185,0.663330,0.000000)
(0.311000,0.694000,0.000000);(0.258000,0.694000,0.000000);(0.229185,0.663330,0.000000)
(0.229185,0.663330,0.000000);(0.177484,0.595656,0.000000);(0.247578,0.592844,0.000000)
(0.177484,0.595656,0.000000);(0.134409,0.521066,0.000000);(0.215575,0.520337,0.000000)
(0.134409,0.521066,0.000000);(0.100820,0.441392,0.000000);(0.191696,0.443580,0.000000)
(0.100820,0.441392,0.000000);(0.077578,0.358469,0.000000);(0.175859,0.362406,0.000000)
(0.077578,0.358469,0.000000);(0.065545,0.274128,0.000000);(0.167981,0.276649,0.000000)
(0.175859,0.362406,0.000000);(0.077578,0.358469,0.000000);(0.167981,0.276649,0.000000)
(0.065545,0.274128,0.000000);(0.065545,0.189872,0.000000);(0.167981,0.276649,0.000000)
(0.065545,0.189872,0.000000);(0.077578,0.105531,0.000000);(0.167981,0.187351,0.000000)
(0.167981,0.276649,0.000000);(0.065545,0.189872,0.000000);(0.167981,0.187351,0.000000)
(0.077578,0.105531,0.000000);(0.100820,0.022608,0.000000);(0.175859,0.101594,0.000000)
(0.100820,0.022608,0.000000);(0.134409,-0.057066,0.000000);(0.191696,0.020420,0.000000)
(0.134409,-0.057066,0.000000);(0.177484,-0.131656,0.000000);(0.215575,-0.056337,0.000000)
(0.177484,-0.131656,0.000000);(0.229185,-0.199330,0.000000);(0.247578,-0.128844,0.000000)
(0.229185,-0.199330,0.000000);(0.258000,-0.230000,0.000000);(0.311000,-0.230000,0.000000)
(0.229185,-0.199330,0.000000);(0.311000,-0.230000,0.000000);(0.247578,-0.128844,0.000000)
(0.100820,0.022608,0.000000);(0.191696,0.020420,0.000000);(0.175859,0.101594,0.000000)
(0.177484,-0.131656,0.000000);(0.247578,-0.128844,0.000000);(0.215575,-0.056337,0.000000)
(0.134409,0.521066,0.000000);(0.191696,0.443580,0.000000);(0.215575,0.520337,0.000000)
(0.215575,0.520337,0.000000);(0.247578,0.592844,0.000000);(0.177484,0.595656,0.000000)
(0.191696,0.443580,0.000000);(0.100820,0.441392,0.000000);(0.175859,0.362406,0.000000)
(0.134409,-0.057066,0.000000);(0.215575,-0.056337,0.000000);(0.191696,0.020420,0.000000)
