(0.164000,0.177000,0.000000);(0.135734,0.200952,0.000000);(0.117222,0.100569,0.000000)
(0.135734,0.200952,0.000000);(0.100748,0.220657,0.000000);(0.080366,0.128038,0.000000)
(0.100748,0.220657,0.000000);(0.074857,0.227579,0.000000);(0.052330,0.140881,0.000000)
(0.074857,0.227579,0.000000);(0.052109,0.229040,0.000000);(0.052330,0.140881,0.000000)
(0.052109,0.229040,0.000000);(0.030745,0.224812,0.000000);(0.030004,0.144445,0.000000)
(0.052330,0.140881,0.000000);(0.052109,0.229040,0.000000);(0.030004,0.144445,0.000000)
(0.030745,0.224812,0.000000);(0.009543,0.214748,0.000000);(0.030004,0.144445,0.000000)
(0.009543,0.214748,0.000000);(-0.006875,0.202625,0.000000);(0.030004,0.144445,0.000000)
(-0.006875,0.202625,0.000000);(-0.028630,0.181148,0.000000);(-0.001978,0.136834,0.000000)
(-0.028630,0.181148,0.000000);(-0.050662,0.152727,0.000000);(-0.001978,0.136834,0.000000)
(-0.050662,0.152727,0.000000);(-0.027210,0.121053,0.000000);(-0.001978,0.136834,0.000000)
(-0.050662,0.152727,0.000000);(-0.074227,0.116758,0.000000);(-0.027210,0.121053,0.000000)
(-0.027210,0.121053,0.000000);(-0.074227,0.116758,0.000000);(-0.048164,0.097825,0.000000)
(0.135734,0.200952,0.000000);(0.080366,0.128038,0.000000);(0.117222,0.100569,0.000000)
(-0.074227,0.116758,0.000000);(-0.075000,0.220000,0.000000);(-0.164000,0.220000,0.000000)
(-0.074227,0.116758,0.000000);(-0.164000,0.220000,0.000000);(-0.073525,0.031638,0.000000)
(-0.164000,0.220000,0.000000);(-0.164000,-0.229000,0.000000);(-0.073525,0.031638,0.000000)
(-0.164000,-0.229000,0.000000);(-0.075000,-0.229000,0.000000);(-0.073525,0.031638,0.000000)
(0.080366,0.128038,0.000000);(0.100748,0.220657,0.000000);(0.052330,0.140881,0.000000)
(-0.074227,0.116758,0.000000);(-0.073525,0.031638,0.000000);(-0.063782,0.068410,0.000000)
(-0.074227,0.116758,0.000000);(-0.063782,0.068410,0.000000);(-0.048164,0.097825,0.000000)
(-0.001978,0.136834,0.000000);(0.030004,0.144445,0.000000);(-0.006875,0.202625,0.000000)
