(-0.087669,0.032557,0.000000);(-0.076643,0.071083,0.000000);(-0.160151,0.107004,0.000000)
(-0.001690,-0.229659,0.000000);(0.047000,-0.233500,0.000000);(0.028489,-0.147126,0.000000)
(0.047000,-0.233500,0.000000);(0.095963,-0.229870,0.000000);(0.082883,-0.149165,0.000000)
(0.095963,-0.229870,0.000000);(0.143370,-0.220463,0.000000);(0.082883,-0.149165,0.000000)
(0.143370,-0.220463,0.000000);(0.181000,-0.207500,0.000000);(0.138593,-0.136167,0.000000)
(0.181000,-0.207500,0.000000);(0.181000,-0.119500,0.000000);(0.138593,-0.136167,0.000000)
(0.138593,-0.136167,0.000000);(0.082883,-0.149165,0.000000);(0.143370,-0.220463,0.000000)
(0.047000,-0.233500,0.000000);(0.082883,-0.149165,0.000000);(0.028489,-0.147126,0.000000)
(-0.059095,-0.211455,0.000000);(-0.001690,-0.229659,0.000000);(-0.010105,-0.135826,0.000000)
(-0.107208,-0.180414,0.000000);(-0.059095,-0.211455,0.000000);(-0.041956,-0.116207,0.000000)
(-0.144550,-0.138037,0.000000);(-0.107208,-0.180414,0.000000);(-0.066370,-0.088813,0.000000)
(-0.169638,-0.085809,0.000000);(-0.144550,-0.138037,0.000000);(-0.066370,-0.088813,0.000000)
(-0.169638,-0.085809,0.000000);(-0.066370,-0.088813,0.000000);(-0.082639,-0.054106,0.000000)
(-0.180873,-0.026205,0.000000);(-0.169638,-0.085809,0.000000);(-0.082639,-0.054106,0.000000)
(-0.177367,0.045292,0.000000);(-0.180873,-0.026205,0.000000);(-0.089965,-0.012592,0.000000)
(-0.089965,-0.012592,0.000000);(-0.180873,-0.026205,0.000000);(-0.082639,-0.054106,0.000000)
(-0.160151,0.107004,0.000000);(-0.177367,0.045292,0.000000);(-0.087669,0.032557,0.000000)
(-0.130469,0.157686,0.000000);(-0.160151,0.107004,0.000000);(-0.076643,0.071083,0.000000)
(-0.130469,0.157686,0.000000);(-0.076643,0.071083,0.000000);(-0.057824,0.103069,0.000000)
(-0.100354,0.187435,0.000000);(-0.130469,0.157686,0.000000);(-0.057824,0.103069,0.000000)
(-0.100354,0.187435,0.000000);(-0.057824,0.103069,0.000000);(-0.032098,0.127679,0.000000)
(-0.064826,0.210842,0.000000);(-0.100354,0.187435,0.000000);(-0.032098,0.127679,0.000000)
(-0.064826,0.210842,0.000000);(-0.032098,0.127679,0.000000);(-0.008578,0.140547,0.000000)
(-0.008306,0.229548,0.000000);(-0.064826,0.210842,0.000000);(-0.008578,0.140547,0.000000)
(0.017586,0.148971,0.000000);(-0.008306,0.229548,0.000000);(-0.008578,0.140547,0.000000)
(0.088259,0.229685,0.000000);(0.041000,0.233500,0.000000);(0.056451,0.151580,0.000000)
(0.041000,0.233500,0.000000);(-0.008306,0.229548,0.000000);(0.017586,0.148971,0.000000)
(0.088259,0.229685,0.000000);(0.056451,0.151580,0.000000);(0.094650,0.145595,0.000000)
(0.171000,0.202500,0.000000);(0.129741,0.218981,0.000000);(0.124852,0.134019,0.000000)
(0.129741,0.218981,0.000000);(0.088259,0.229685,0.000000);(0.094650,0.145595,0.000000)
(0.124852,0.134019,0.000000);(0.171000,0.107500,0.000000);(0.171000,0.202500,0.000000)
(0.094650,0.145595,0.000000);(0.124852,0.134019,0.000000);(0.129741,0.218981,0.000000)
(-0.059095,-0.211455,0.000000);(-0.010105,-0.135826,0.000000);(-0.041956,-0.116207,0.000000)
(-0.001690,-0.229659,0.000000);(0.028489,-0.147126,0.000000);(-0.010105,-0.135826,0.000000)
(0.056451,0.151580,0.000000);(0.041000,0.233500,0.000000);(0.017586,0.148971,0.000000)
(-0.107208,-0.180414,0.000000);(-0.041956,-0.116207,0.000000);(-0.066370,-0.088813,0.000000)
(-0.177367,0.045292,0.000000);(-0.089965,-0.012592,0.000000);(-0.087669,0.032557,0.000000)
