(0.191000,0.044000,0.000000);(-0.191000,-0.044000,0.000000);(0.191000,-0.044000,0.000000)
(0.191000,-0.341000,0.000000);(0.289000,-0.341000,0.000000);(0.191000,-0.044000,0.000000)
(0.289000,-0.341000,0.000000);(0.289000,0.341000,0.000000);(0.191000,-0.044000,0.000000)
(0.289000,0.341000,0.000000);(0.191000,0.341000,0.000000);(0.191000,0.044000,0.000000)
(-0.191000,0.044000,0.000000);(-0.191000,0.341000,0.000000);(-0.289000,0.341000,0.000000)
(-0.191000,0.044000,0.000000);(-0.289000,0.341000,0.000000);(-0.289000,-0.341000,0.000000)
(-0.289000,-0.341000,0.000000);(-0.191000,-0.341000,0.000000);(-0.191000,-0.044000,0.000000)
(-0.191000,0.044000,0.000000);(-0.289000,-0.341000,0.000000);(-0.191000,-0.044000,0.000000)
(0.191000,-0.044000,0.000000);(0.289000,0.341000,0.000000);(0.191000,0.044000,0.000000)
(0.191000,0.044000,0.000000);(-0.191000,0.044000,0.000000);(-0.191000,-0.044000,0.000000)
