(-0.017998,0.241275,0.000000);(0.005147,0.225025,0.000000);(0.040778,0.311771,0.000000)
(0.263500,-0.341000,0.000000);(0.086161,-0.078772,0.000000);(0.146500,-0.341000,0.000000)
(0.146500,-0.341000,0.000000);(0.086161,-0.078772,0.000000);(-0.002719,-0.117563,0.000000)
(0.086161,-0.078772,0.000000);(0.047676,-0.039333,0.000000);(-0.002719,-0.117563,0.000000)
(0.047676,-0.039333,0.000000);(0.018500,-0.017000,0.000000);(-0.047974,-0.070411,0.000000)
(-0.002719,-0.117563,0.000000);(0.047676,-0.039333,0.000000);(-0.047974,-0.070411,0.000000)
(0.018500,-0.017000,0.000000);(0.044745,-0.004766,0.000000);(-0.000935,0.071916,0.000000)
(0.044745,-0.004766,0.000000);(0.074286,0.015747,0.000000);(-0.000935,0.071916,0.000000)
(-0.000935,0.071916,0.000000);(0.074286,0.015747,0.000000);(0.017256,0.093363,0.000000)
(0.074286,0.015747,0.000000);(0.098059,0.040728,0.000000);(0.017256,0.093363,0.000000)
(0.098059,0.040728,0.000000);(0.119624,0.077558,0.000000);(0.017256,0.093363,0.000000)
(0.017256,0.093363,0.000000);(0.119624,0.077558,0.000000);(0.027740,0.118553,0.000000)
(0.119624,0.077558,0.000000);(0.130772,0.121003,0.000000);(0.027740,0.118553,0.000000)
(0.018500,-0.017000,0.000000);(-0.000935,0.071916,0.000000);(-0.020870,0.059111,0.000000)
(0.018500,-0.017000,0.000000);(-0.020870,0.059111,0.000000);(-0.045465,0.049467,0.000000)
(-0.081360,-0.051633,0.000000);(-0.047974,-0.070411,0.000000);(-0.045465,0.049467,0.000000)
(-0.047974,-0.070411,0.000000);(0.018500,-0.017000,0.000000);(-0.045465,0.049467,0.000000)
(-0.045465,0.049467,0.000000);(-0.077787,0.044095,0.000000);(-0.081360,-0.051633,0.000000)
(-0.077787,0.044095,0.000000);(-0.165500,0.043000,0.000000);(-0.105940,-0.045787,0.000000)
(-0.105940,-0.045787,0.000000);(-0.081360,-0.051633,0.000000);(-0.077787,0.044095,0.000000)
(-0.263500,-0.341000,0.000000);(-0.165500,-0.341000,0.000000);(-0.165500,-0.045000,0.000000)
(-0.165500,-0.045000,0.000000);(-0.105940,-0.045787,0.000000);(-0.165500,0.043000,0.000000)
(-0.263500,-0.341000,0.000000);(-0.165500,-0.045000,0.000000);(-0.165500,0.043000,0.000000)
(-0.011415,0.331940,0.000000);(-0.058103,0.339495,0.000000);(-0.059632,0.254533,0.000000)
(-0.058103,0.339495,0.000000);(-0.263500,0.341000,0.000000);(-0.165500,0.257000,0.000000)
(0.040778,0.311771,0.000000);(-0.011415,0.331940,0.000000);(-0.017998,0.241275,0.000000)
(0.082099,0.281330,0.000000);(0.040778,0.311771,0.000000);(0.005147,0.225025,0.000000)
(0.105093,0.251963,0.000000);(0.082099,0.281330,0.000000);(0.020753,0.203718,0.000000)
(0.121931,0.218135,0.000000);(0.105093,0.251963,0.000000);(0.020753,0.203718,0.000000)
(0.029440,0.177551,0.000000);(0.121931,0.218135,0.000000);(0.020753,0.203718,0.000000)
(0.029440,0.177551,0.000000);(0.132299,0.166713,0.000000);(0.121931,0.218135,0.000000)
(-0.263500,0.341000,0.000000);(-0.263500,-0.341000,0.000000);(-0.165500,0.043000,0.000000)
(-0.263500,0.341000,0.000000);(-0.165500,0.043000,0.000000);(-0.165500,0.257000,0.000000)
(-0.011415,0.331940,0.000000);(-0.059632,0.254533,0.000000);(-0.017998,0.241275,0.000000)
(-0.058103,0.339495,0.000000);(-0.165500,0.257000,0.000000);(-0.059632,0.254533,0.000000)
(0.020753,0.203718,0.000000);(0.082099,0.281330,0.000000);(0.005147,0.225025,0.000000)
(0.130772,0.121003,0.000000);(0.132299,0.166713,0.000000);(0.031631,0.146501,0.000000)
(0.132299,0.166713,0.000000);(0.029440,0.177551,0.000000);(0.031631,0.146501,0.000000)
(0.031631,0.146501,0.000000);(0.027740,0.118553,0.000000);(0.130772,0.121003,0.000000)
