(-0.321394,-0.252061,0.000000);(0.040606,0.433939,0.000000);(-0.028394,0.433939,0.000000)
(-0.321394,-0.252061,0.000000);(0.004606,0.283939,0.000000);(0.040606,0.433939,0.000000)
(0.004606,0.283939,0.000000);(0.345606,-0.252061,0.000000);(0.040606,0.433939,0.000000)
(-0.321394,-0.252061,0.000000);(-0.097394,0.036939,0.000000);(0.004606,0.283939,0.000000)
(0.114606,0.036939,0.000000);(0.345606,-0.252061,0.000000);(0.004606,0.283939,0.000000)
(-0.321394,-0.252061,0.000000);(-0.135394,-0.051061,0.000000);(-0.097394,0.036939,0.000000)
(-0.135394,-0.051061,0.000000);(0.114606,0.036939,0.000000);(-0.097394,0.036939,0.000000)
(-0.135394,-0.051061,0.000000);(0.154606,-0.051061,0.000000);(0.114606,0.036939,0.000000)
(0.154606,-0.051061,0.000000);(0.345606,-0.252061,0.000000);(0.114606,0.036939,0.000000)
(-0.321394,-0.252061,0.000000);(-0.221394,-0.252061,0.000000);(-0.135394,-0.051061,0.000000)
(0.245606,-0.252061,0.000000);(0.345606,-0.252061,0.000000);(0.154606,-0.051061,0.000000)
