(0.061331,0.082633,0.000000);(0.061331,0.033633,0.000000);(0.148861,0.145972,0.000000)
(0.003217,0.012637,0.000000);(-0.089336,0.026040,0.000000);(-0.115162,0.011664,0.000000)
(0.214331,-0.162367,0.000000);(0.214331,-0.108367,0.000000);(0.195257,-0.121256,0.000000)
(0.214331,-0.162367,0.000000);(0.195257,-0.121256,0.000000);(0.172360,-0.132012,0.000000)
(0.167089,-0.190026,0.000000);(0.214331,-0.162367,0.000000);(0.172360,-0.132012,0.000000)
(0.160693,-0.131623,0.000000);(0.167089,-0.190026,0.000000);(0.172360,-0.132012,0.000000)
(0.142174,-0.196789,0.000000);(0.167089,-0.190026,0.000000);(0.160693,-0.131623,0.000000)
(0.095520,-0.193032,0.000000);(0.118953,-0.197073,0.000000);(0.153958,-0.126623,0.000000)
(0.118953,-0.197073,0.000000);(0.142174,-0.196789,0.000000);(0.153958,-0.126623,0.000000)
(0.079892,-0.184463,0.000000);(0.095520,-0.193032,0.000000);(0.153958,-0.126623,0.000000)
(0.063981,-0.162865,0.000000);(0.070770,-0.175055,0.000000);(0.153958,-0.126623,0.000000)
(0.030456,-0.172138,0.000000);(0.060331,-0.151367,0.000000);(0.016807,-0.127894,0.000000)
(0.030456,-0.172138,0.000000);(0.016807,-0.127894,0.000000);(-0.002836,-0.133224,0.000000)
(0.060331,-0.151367,0.000000);(0.063981,-0.162865,0.000000);(0.153958,-0.126623,0.000000)
(0.070770,-0.175055,0.000000);(0.079892,-0.184463,0.000000);(0.153958,-0.126623,0.000000)
(-0.009716,-0.189853,0.000000);(0.030456,-0.172138,0.000000);(-0.002836,-0.133224,0.000000)
(-0.009716,-0.189853,0.000000);(-0.002836,-0.133224,0.000000);(-0.020700,-0.134424,0.000000)
(-0.040179,-0.196112,0.000000);(-0.009716,-0.189853,0.000000);(-0.020700,-0.134424,0.000000)
(-0.069095,-0.197337,0.000000);(-0.040179,-0.196112,0.000000);(-0.038439,-0.131226,0.000000)
(-0.038439,-0.131226,0.000000);(-0.040179,-0.196112,0.000000);(-0.020700,-0.134424,0.000000)
(-0.098888,-0.191268,0.000000);(-0.069095,-0.197337,0.000000);(-0.053284,-0.124281,0.000000)
(-0.124520,-0.178115,0.000000);(-0.098888,-0.191268,0.000000);(-0.065399,-0.113948,0.000000)
(-0.065399,-0.113948,0.000000);(-0.098888,-0.191268,0.000000);(-0.053284,-0.124281,0.000000)
(-0.145166,-0.159129,0.000000);(-0.124520,-0.178115,0.000000);(-0.065399,-0.113948,0.000000)
