(-0.054167,0.009000,0.000000);(-0.131167,0.230000,0.000000);(-0.243167,0.230000,0.000000)
(-0.054167,0.009000,0.000000);(0.001833,0.076000,0.000000);(-0.131167,0.230000,0.000000)
(0.001833,0.076000,0.000000);(0.243833,0.230000,0.000000);(0.129833,0.230000,0.000000)
(0.001833,0.076000,0.000000);(0.058833,0.009000,0.000000);(0.243833,0.230000,0.000000)
(-0.054167,0.009000,0.000000);(0.058833,0.009000,0.000000);(0.001833,0.076000,0.000000)
(-0.243167,-0.219000,0.000000);(0.058833,0.009000,0.000000);(-0.054167,0.009000,0.000000)
(-0.243167,-0.219000,0.000000);(0.001833,-0.058000,0.000000);(0.058833,0.009000,0.000000)
(0.001833,-0.058000,0.000000);(0.256833,-0.219000,0.000000);(0.058833,0.009000,0.000000)
(-0.243167,-0.219000,0.000000);(-0.131167,-0.219000,0.000000);(0.001833,-0.058000,0.000000)
(0.142833,-0.219000,0.000000);(0.256833,-0.219000,0.000000);(0.001833,-0.058000,0.000000)
