(-0.073072,0.064104,0.000000);(-0.090625,0.051125,0.000000);(-0.060000,0.000000,0.000000)
(0.044936,-0.344042,0.000000);(0.039653,-0.159051,0.000000);(-0.041787,-0.155509,0.000000)
(0.039653,-0.159051,0.000000);(0.032222,-0.110074,0.000000);(-0.041787,-0.155509,0.000000)
(-0.047963,-0.115407,0.000000);(0.032222,-0.110074,0.000000);(0.019191,-0.069770,0.000000)
(-0.047963,-0.115407,0.000000);(0.019191,-0.069770,0.000000);(-0.056439,-0.089305,0.000000)
(0.019191,-0.069770,0.000000);(-0.005682,-0.034890,0.000000);(-0.056439,-0.089305,0.000000)
(-0.005682,-0.034890,0.000000);(-0.033012,-0.013469,0.000000);(-0.073072,-0.064104,0.000000)
(-0.056439,-0.089305,0.000000);(-0.005682,-0.034890,0.000000);(-0.073072,-0.064104,0.000000)
(-0.033012,-0.013469,0.000000);(-0.060000,0.000000,0.000000);(-0.073072,-0.064104,0.000000)
(-0.060000,0.000000,0.000000);(-0.033012,0.013469,0.000000);(-0.073072,0.064104,0.000000)
(-0.033012,0.013469,0.000000);(-0.005682,0.034890,0.000000);(-0.073072,0.064104,0.000000)
(-0.005682,0.034890,0.000000);(0.019191,0.069770,0.000000);(-0.056439,0.089305,0.000000)
(0.019191,0.069770,0.000000);(0.032222,0.110074,0.000000);(-0.047963,0.115407,0.000000)
(0.032222,0.110074,0.000000);(0.039653,0.159051,0.000000);(-0.041787,0.155509,0.000000)
(0.039653,0.159051,0.000000);(0.044936,0.344042,0.000000);(-0.041787,0.155509,0.000000)
(0.019191,0.069770,0.000000);(-0.047963,0.115407,0.000000);(-0.056439,0.089305,0.000000)
(-0.047963,0.115407,0.000000);(0.032222,0.110074,0.000000);(-0.041787,0.155509,0.000000)
(-0.005682,0.034890,0.000000);(-0.056439,0.089305,0.000000);(-0.073072,0.064104,0.000000)
(0.032222,-0.110074,0.000000);(-0.047963,-0.115407,0.000000);(-0.041787,-0.155509,0.000000)
(0.141000,-0.469000,0.000000);(0.141000,-0.393000,0.000000);(0.095472,-0.391282,0.000000)
(0.043161,-0.461083,0.000000);(0.076729,-0.467713,0.000000);(0.071512,-0.385186,0.000000)
(0.076729,-0.467713,0.000000);(0.141000,-0.469000,0.000000);(0.095472,-0.391282,0.000000)
(0.009761,-0.443564,0.000000);(0.043161,-0.461083,0.000000);(0.071512,-0.385186,0.000000)
(-0.014259,-0.416609,0.000000);(0.009761,-0.443564,0.000000);(0.054937,-0.370251,0.000000)
(-0.030033,-0.380043,0.000000);(-0.014259,-0.416609,0.000000);(0.054937,-0.370251,0.000000)
(-0.036912,-0.344463,0.000000);(-0.030033,-0.380043,0.000000);(0.044936,-0.344042,0.000000)
(0.044936,-0.344042,0.000000);(-0.030033,-0.380043,0.000000);(0.054937,-0.370251,0.000000)
(-0.041787,-0.155509,0.000000);(-0.036912,-0.344463,0.000000);(0.044936,-0.344042,0.000000)
(0.095472,-0.391282,0.000000);(0.071512,-0.385186,0.000000);(0.076729,-0.467713,0.000000)
(0.009761,-0.443564,0.000000);(0.071512,-0.385186,0.000000);(0.054937,-0.370251,0.000000)
(-0.090625,-0.051125,0.000000);(-0.073072,-0.064104,0.000000);(-0.060000,0.000000,0.000000)
(-0.090625,-0.051125,0.000000);(-0.060000,0.000000,0.000000);(-0.112180,-0.042673,0.000000)
(-0.041787,0.155509,0.000000);(0.044936,0.344042,0.000000);(-0.036912,0.344463,0.000000)
(-0.141000,0.040000,0.000000);(-0.141000,-0.040000,0.000000);(-0.112180,0.042673,0.000000)
(-0.141000,-0.040000,0.000000);(-0.112180,-0.042673,0.000000);(-0.112180,0.042673,0.000000)
(0.095472,0.391282,0.000000);(0.141000,0.393000,0.000000);(0.141000,0.469000,0.000000)
(0.141000,0.469000,0.000000);(0.076729,0.467713,0.000000);(0.095472,0.391282,0.000000)
(0.076729,0.467713,0.000000);(0.043161,0.461083,0.000000);(0.071512,0.385186,0.000000)
(0.043161,0.461083,0.000000);(0.009761,0.443564,0.000000);(0.071512,0.385186,0.000000)
(0.009761,0.443564,0.000000);(-0.014259,0.416609,0.000000);(0.054937,0.370251,0.000000)
(-0.014259,0.416609,0.000000);(-0.030033,0.380043,0.000000);(0.054937,0.370251,0.000000)
(-0.030033,0.380043,0.000000);(-0.036912,0.344463,0.000000);(0.044936,0.344042,0.000000)
(-0.030033,0.380043,0.000000);(0.044936,0.344042,0.000000);(0.054937,0.370251,0.000000)
(0.071512,0.385186,0.000000);(0.095472,0.391282,0.000000);(0.076729,0.467713,0.000000)
(0.071512,0.385186,0.000000);(0.009761,0.443564,0.000000);(0.054937,0.370251,0.000000)
(-0.112180,0.042673,0.000000);(-0.112180,-0.042673,0.000000);(-0.060000,0.000000,0.000000)
(-0.090625,0.051125,0.000000);(-0.112180,0.042673,0.000000);(-0.060000,0.000000,0.000000)
