(0.047898,-0.209331,0.000000);(0.052631,-0.136164,0.000000);(-0.036850,-0.124582,0.000000)
(-0.042314,0.137669,0.000000);(0.036316,0.127473,0.000000);(0.047898,0.216954,0.000000)
(0.052631,-0.136164,0.000000);(0.042434,-0.124582,0.000000);(-0.036850,-0.124582,0.000000)
(0.042434,-0.124582,0.000000);(0.029621,-0.115921,0.000000);(-0.024037,-0.115921,0.000000)
(0.014807,-0.110770,0.000000);(0.002792,-0.109688,0.000000);(0.029621,-0.115921,0.000000)
(0.002792,-0.109688,0.000000);(-0.005321,-0.110238,0.000000);(0.029621,-0.115921,0.000000)
(-0.005321,-0.110238,0.000000);(-0.013111,-0.111841,0.000000);(-0.024037,-0.115921,0.000000)
(-0.024037,-0.115921,0.000000);(-0.036850,-0.124582,0.000000);(0.042434,-0.124582,0.000000)
(-0.005321,-0.110238,0.000000);(-0.024037,-0.115921,0.000000);(0.029621,-0.115921,0.000000)
(-0.036850,-0.124582,0.000000);(-0.047047,-0.136164,0.000000);(-0.042314,-0.209331,0.000000)
(-0.047047,-0.136164,0.000000);(-0.054025,-0.150054,0.000000);(-0.042314,-0.209331,0.000000)
(-0.056658,-0.161575,0.000000);(-0.057208,-0.169688,0.000000);(-0.054025,-0.150054,0.000000)
(-0.057208,-0.169688,0.000000);(-0.056658,-0.177801,0.000000);(-0.050975,-0.196518,0.000000)
(-0.054025,-0.150054,0.000000);(-0.057208,-0.169688,0.000000);(-0.050975,-0.196518,0.000000)
(-0.056658,-0.177801,0.000000);(-0.055055,-0.185591,0.000000);(-0.050975,-0.196518,0.000000)
(-0.050975,-0.196518,0.000000);(-0.042314,-0.209331,0.000000);(-0.054025,-0.150054,0.000000)
(-0.042314,-0.209331,0.000000);(-0.030733,-0.219527,0.000000);(0.036316,-0.219527,0.000000)
(-0.030733,-0.219527,0.000000);(-0.016842,-0.226505,0.000000);(0.010905,-0.229138,0.000000)
(-0.005321,-0.229138,0.000000);(0.002792,-0.229688,0.000000);(-0.016842,-0.226505,0.000000)
(0.002792,-0.229688,0.000000);(0.010905,-0.229138,0.000000);(-0.016842,-0.226505,0.000000)
(0.022426,-0.226505,0.000000);(0.036316,-0.219527,0.000000);(0.010905,-0.229138,0.000000)
