(-0.088000,0.102500,0.000000);(0.143000,0.102500,0.000000);(-0.166000,0.102500,0.000000)
(0.001000,0.102500,0.000000);(0.143000,0.102500,0.000000);(-0.088000,0.102500,0.000000)
(0.143000,0.102500,0.000000);(0.143000,0.182500,0.000000);(0.001000,0.182500,0.000000)
(-0.015000,-0.261334,0.000000);(0.049992,-0.195601,0.000000);(0.006965,-0.164638,0.000000)
(0.001000,0.275500,0.000000);(-0.166000,0.112500,0.000000);(0.001000,0.182500,0.000000)
(-0.166000,0.112500,0.000000);(-0.166000,0.102500,0.000000);(0.001000,0.182500,0.000000)
(-0.166000,0.102500,0.000000);(0.143000,0.102500,0.000000);(0.001000,0.182500,0.000000)
(0.001000,0.102500,0.000000);(-0.088000,0.102500,0.000000);(0.006965,-0.164638,0.000000)
(-0.088000,0.102500,0.000000);(-0.085176,-0.171504,0.000000);(0.006965,-0.164638,0.000000)
(-0.085176,-0.171504,0.000000);(-0.058052,-0.230343,0.000000);(0.006965,-0.164638,0.000000)
(-0.058052,-0.230343,0.000000);(-0.015000,-0.261334,0.000000);(0.006965,-0.164638,0.000000)
(-0.015000,-0.261334,0.000000);(0.042268,-0.276334,0.000000);(0.049992,-0.195601,0.000000)
(0.042268,-0.276334,0.000000);(0.163749,-0.250734,0.000000);(0.115574,-0.187416,0.000000)
(0.049992,-0.195601,0.000000);(0.042268,-0.276334,0.000000);(0.115574,-0.187416,0.000000)
(0.163749,-0.250734,0.000000);(0.166000,-0.162500,0.000000);(0.115574,-0.187416,0.000000)
