(0.290802,0.553518,0.000000);(0.307239,0.526466,0.000000);(0.396774,0.577526,0.000000)
(0.368240,0.622417,0.000000);(0.339558,0.649160,0.000000);(0.268567,0.574523,0.000000)
(0.268567,0.574523,0.000000);(0.339558,0.649160,0.000000);(0.306112,0.670324,0.000000)
(0.268567,0.574523,0.000000);(0.306112,0.670324,0.000000);(0.241463,0.588627,0.000000)
(0.306112,0.670324,0.000000);(0.253671,0.687398,0.000000);(0.241463,0.588627,0.000000)
(0.253671,0.687398,0.000000);(0.194754,0.690948,0.000000);(0.209806,0.595058,0.000000)
(0.253671,0.687398,0.000000);(0.209806,0.595058,0.000000);(0.241463,0.588627,0.000000)
(0.194754,0.690948,0.000000);(0.142286,0.680545,0.000000);(0.164416,0.590887,0.000000)
(0.142286,0.680545,0.000000);(0.089833,0.655888,0.000000);(0.164416,0.590887,0.000000)
(0.089833,0.655888,0.000000);(0.048000,0.626000,0.000000);(0.089367,0.548567,0.000000)
(0.048000,0.626000,0.000000);(0.048000,0.503000,0.000000);(0.089367,0.548567,0.000000)
(0.089833,0.655888,0.000000);(0.127250,0.575250,0.000000);(0.164416,0.590887,0.000000)
(0.396774,0.577526,0.000000);(0.368240,0.622417,0.000000);(0.290802,0.553518,0.000000)
(0.413476,0.523788,0.000000);(0.396774,0.577526,0.000000);(0.307239,0.526466,0.000000)
(0.417079,0.464953,0.000000);(0.413476,0.523788,0.000000);(0.318563,0.486034,0.000000)
(0.409315,0.410349,0.000000);(0.417079,0.464953,0.000000);(0.316049,0.425642,0.000000)
(0.368000,0.311750,0.000000);(0.395815,0.369074,0.000000);(0.302667,0.381995,0.000000)
(0.395815,0.369074,0.000000);(0.409315,0.410349,0.000000);(0.316049,0.425642,0.000000)
(0.302667,0.381995,0.000000);(0.395815,0.369074,0.000000);(0.316049,0.425642,0.000000)
(0.205000,0.093000,0.000000);(0.327519,0.248593,0.000000);(0.271000,0.321000,0.000000)
(0.327519,0.248593,0.000000);(0.368000,0.311750,0.000000);(0.271000,0.321000,0.000000)
(0.466000,0.000000,0.000000);(0.466000,0.093000,0.000000);(0.205000,0.093000,0.000000)
(0.034000,0.007000,0.000000);(0.034000,0.000000,0.000000);(0.205000,0.093000,0.000000)
(0.034000,0.000000,0.000000);(0.466000,0.000000,0.000000);(0.205000,0.093000,0.000000)
(0.290802,0.553518,0.000000);(0.368240,0.622417,0.000000);(0.268567,0.574523,0.000000)
(0.089833,0.655888,0.000000);(0.089367,0.548567,0.000000);(0.127250,0.575250,0.000000)
(0.368000,0.311750,0.000000);(0.302667,0.381995,0.000000);(0.271000,0.321000,0.000000)
(0.271000,0.321000,0.000000);(0.034000,0.007000,0.000000);(0.205000,0.093000,0.000000)
(0.316049,0.425642,0.000000);(0.417079,0.464953,0.000000);(0.318563,0.486034,0.000000)
(0.194754,0.690948,0.000000);(0.164416,0.590887,0.000000);(0.209806,0.595058,0.000000)
(0.307239,0.526466,0.000000);(0.318563,0.486034,0.000000);(0.413476,0.523788,0.000000)
