(0.048496,-0.185232,0.000000);(0.110457,-0.138212,0.000000);(0.094725,-0.123897,0.000000)
(0.418796,-0.099736,0.000000);(0.417473,-0.065554,0.000000);(0.333000,-0.094000,0.000000)
(0.333000,-0.094000,0.000000);(0.417473,-0.065554,0.000000);(0.331158,-0.080609,0.000000)
(0.417473,-0.065554,0.000000);(0.409742,-0.039407,0.000000);(0.331158,-0.080609,0.000000)
(0.409742,-0.039407,0.000000);(0.395110,-0.015684,0.000000);(0.325931,-0.068875,0.000000)
(0.395110,-0.015684,0.000000);(0.378734,0.000216,0.000000);(0.313861,-0.054715,0.000000)
(0.378734,0.000216,0.000000);(0.358453,0.014216,0.000000);(0.313861,-0.054715,0.000000)
(0.358453,0.014216,0.000000);(0.331963,0.026102,0.000000);(0.313861,-0.054715,0.000000)
(0.331963,0.026102,0.000000);(0.199185,0.059878,0.000000);(0.248556,-0.028000,0.000000)
(0.313861,-0.054715,0.000000);(0.331963,0.026102,0.000000);(0.287027,-0.039007,0.000000)
(0.409742,-0.039407,0.000000);(0.325931,-0.068875,0.000000);(0.331158,-0.080609,0.000000)
(0.395110,-0.015684,0.000000);(0.313861,-0.054715,0.000000);(0.325931,-0.068875,0.000000)
(0.333000,-0.094000,0.000000);(0.331089,-0.108667,0.000000);(0.418796,-0.099736,0.000000)
(0.199185,0.059878,0.000000);(0.171593,0.071206,0.000000);(0.197992,-0.021746,0.000000)
(0.287027,-0.039007,0.000000);(0.331963,0.026102,0.000000);(0.248556,-0.028000,0.000000)
(0.248556,-0.028000,0.000000);(0.199185,0.059878,0.000000);(0.197992,-0.021746,0.000000)
(0.171593,0.071206,0.000000);(0.157475,0.081952,0.000000);(0.113000,0.030000,0.000000)
(0.197992,-0.021746,0.000000);(0.171593,0.071206,0.000000);(0.157611,-0.024259,0.000000)
(0.157611,-0.024259,0.000000);(0.171593,0.071206,0.000000);(0.113000,0.030000,0.000000)
(0.157611,-0.024259,0.000000);(0.113000,0.030000,0.000000);(0.138325,-0.028702,0.000000)
(0.157475,0.081952,0.000000);(0.151931,0.093247,0.000000);(0.091739,0.044796,0.000000)
(0.138325,-0.028702,0.000000);(0.113000,0.030000,0.000000);(0.116757,-0.038142,0.000000)
