(0.094523,-0.361301,0.000000);(0.012070,-0.301519,0.000000);(-0.001678,-0.330788,0.000000)
(-0.118000,-0.363000,0.000000);(-0.099416,-0.455301,0.000000);(-0.057843,-0.360891,0.000000)
(-0.099416,-0.455301,0.000000);(-0.021499,-0.451981,0.000000);(-0.057843,-0.360891,0.000000)
(-0.021499,-0.451981,0.000000);(0.029219,-0.433685,0.000000);(-0.023337,-0.349702,0.000000)
(-0.021499,-0.451981,0.000000);(-0.023337,-0.349702,0.000000);(-0.057843,-0.360891,0.000000)
(0.029219,-0.433685,0.000000);(0.067504,-0.402980,0.000000);(-0.023337,-0.349702,0.000000)
(-0.023337,-0.349702,0.000000);(0.067504,-0.402980,0.000000);(-0.001678,-0.330788,0.000000)
(0.067504,-0.402980,0.000000);(0.094523,-0.361301,0.000000);(-0.001678,-0.330788,0.000000)
(0.094523,-0.361301,0.000000);(0.111082,-0.310139,0.000000);(0.012070,-0.301519,0.000000)
(0.111082,-0.310139,0.000000);(0.116917,-0.265047,0.000000);(0.018852,-0.253509,0.000000)
(0.116917,-0.265047,0.000000);(0.118000,0.456000,0.000000);(0.018852,-0.253509,0.000000)
(0.118000,0.456000,0.000000);(0.020000,0.456000,0.000000);(0.018852,-0.253509,0.000000)
(0.018852,-0.253509,0.000000);(0.012070,-0.301519,0.000000);(0.111082,-0.310139,0.000000)
