(0.369733,0.565856,0.000000);(0.385749,0.545362,0.000000);(0.491226,0.551013,0.000000)
(0.395213,0.521795,0.000000);(0.500019,0.499551,0.000000);(0.491226,0.551013,0.000000)
(0.491226,0.551013,0.000000);(0.346238,0.581822,0.000000);(0.369733,0.565856,0.000000)
(0.385749,0.545362,0.000000);(0.395213,0.521795,0.000000);(0.491226,0.551013,0.000000)
(0.491226,0.551013,0.000000);(0.470782,0.596055,0.000000);(0.346238,0.581822,0.000000)
(0.470782,0.596055,0.000000);(0.438387,0.633445,0.000000);(0.346238,0.581822,0.000000)
(0.438387,0.633445,0.000000);(0.405482,0.655185,0.000000);(0.346238,0.581822,0.000000)
(0.405482,0.655185,0.000000);(0.366515,0.671414,0.000000);(0.346238,0.581822,0.000000)
(0.366515,0.671414,0.000000);(0.318570,0.680206,0.000000);(0.311973,0.592233,0.000000)
(0.070000,0.682000,0.000000);(0.070000,0.000000,0.000000);(0.168000,0.383000,0.000000)
(0.070000,0.000000,0.000000);(0.168000,0.000000,0.000000);(0.168000,0.295000,0.000000)
(0.168000,0.295000,0.000000);(0.307716,0.296715,0.000000);(0.296696,0.383807,0.000000)
(0.307716,0.296715,0.000000);(0.358690,0.305173,0.000000);(0.321563,0.387889,0.000000)
(0.296696,0.383807,0.000000);(0.307716,0.296715,0.000000);(0.321563,0.387889,0.000000)
(0.070000,0.000000,0.000000);(0.168000,0.295000,0.000000);(0.168000,0.383000,0.000000)
(0.366515,0.671414,0.000000);(0.311973,0.592233,0.000000);(0.346238,0.581822,0.000000)
(0.318570,0.680206,0.000000);(0.070000,0.682000,0.000000);(0.168000,0.594000,0.000000)
(0.358690,0.305173,0.000000);(0.412862,0.327045,0.000000);(0.349463,0.398877,0.000000)
(0.358690,0.305173,0.000000);(0.349463,0.398877,0.000000);(0.321563,0.387889,0.000000)
(0.412862,0.327045,0.000000);(0.453614,0.358915,0.000000);(0.371673,0.415648,0.000000)
(0.412862,0.327045,0.000000);(0.371673,0.415648,0.000000);(0.349463,0.398877,0.000000)
(0.453614,0.358915,0.000000);(0.481486,0.399178,0.000000);(0.387698,0.437912,0.000000)
(0.453614,0.358915,0.000000);(0.387698,0.437912,0.000000);(0.371673,0.415648,0.000000)
(0.481486,0.399178,0.000000);(0.496870,0.446323,0.000000);(0.397017,0.465466,0.000000)
(0.496870,0.446323,0.000000);(0.500019,0.499551,0.000000);(0.397017,0.465466,0.000000)
(0.500019,0.499551,0.000000);(0.395213,0.521795,0.000000);(0.399042,0.495985,0.000000)
(0.500019,0.499551,0.000000);(0.399042,0.495985,0.000000);(0.397017,0.465466,0.000000)
(0.311973,0.592233,0.000000);(0.318570,0.680206,0.000000);(0.168000,0.594000,0.000000)
(0.168000,0.383000,0.000000);(0.168000,0.594000,0.000000);(0.070000,0.682000,0.000000)
(0.481486,0.399178,0.000000);(0.397017,0.465466,0.000000);(0.387698,0.437912,0.000000)
(0.296696,0.383807,0.000000);(0.168000,0.383000,0.000000);(0.168000,0.295000,0.000000)
