(0.356041,0.566897,0.000000);(0.399000,0.532000,0.000000);(0.399000,0.643000,0.000000)
(0.399000,0.643000,0.000000);(0.362228,0.664403,0.000000);(0.356041,0.566897,0.000000)
(0.362228,0.664403,0.000000);(0.311651,0.683022,0.000000);(0.301666,0.593305,0.000000)
(0.311651,0.683022,0.000000);(0.260288,0.690973,0.000000);(0.252560,0.602856,0.000000)
(0.311651,0.683022,0.000000);(0.252560,0.602856,0.000000);(0.301666,0.593305,0.000000)
(0.260288,0.690973,0.000000);(0.201502,0.688009,0.000000);(0.252560,0.602856,0.000000)
(0.252560,0.602856,0.000000);(0.201502,0.688009,0.000000);(0.216001,0.601626,0.000000)
(0.201502,0.688009,0.000000);(0.148896,0.673812,0.000000);(0.188797,0.595095,0.000000)
(0.165956,0.583931,0.000000);(0.148896,0.673812,0.000000);(0.105439,0.649360,0.000000)
(0.148243,0.568676,0.000000);(0.105439,0.649360,0.000000);(0.072148,0.615570,0.000000)
(0.136373,0.549884,0.000000);(0.072148,0.615570,0.000000);(0.054766,0.584266,0.000000)
(0.054766,0.584266,0.000000);(0.043425,0.549187,0.000000);(0.136373,0.549884,0.000000)
(0.043425,0.549187,0.000000);(0.040000,0.509000,0.000000);(0.130725,0.525771,0.000000)
(0.040000,0.509000,0.000000);(0.045804,0.465641,0.000000);(0.136804,0.491817,0.000000)
(0.045804,0.465641,0.000000);(0.061852,0.428380,0.000000);(0.136804,0.491817,0.000000)
(0.061852,0.428380,0.000000);(0.086094,0.396187,0.000000);(0.152852,0.465954,0.000000)
(0.086094,0.396187,0.000000);(0.116481,0.368037,0.000000);(0.177094,0.443187,0.000000)
(0.152852,0.465954,0.000000);(0.086094,0.396187,0.000000);(0.177094,0.443187,0.000000)
(0.116481,0.368037,0.000000);(0.288906,0.251937,0.000000);(0.338384,0.342718,0.000000)
(0.061852,0.428380,0.000000);(0.152852,0.465954,0.000000);(0.136804,0.491817,0.000000)
(0.072148,0.615570,0.000000);(0.136373,0.549884,0.000000);(0.148243,0.568676,0.000000)
(0.148896,0.673812,0.000000);(0.165956,0.583931,0.000000);(0.188797,0.595095,0.000000)
(0.105439,0.649360,0.000000);(0.148243,0.568676,0.000000);(0.165956,0.583931,0.000000)
(0.362228,0.664403,0.000000);(0.301666,0.593305,0.000000);(0.356041,0.566897,0.000000)
(0.040000,0.509000,0.000000);(0.136804,0.491817,0.000000);(0.130725,0.525771,0.000000)
(0.288906,0.251937,0.000000);(0.313148,0.226454,0.000000);(0.379906,0.303187,0.000000)
(0.084243,0.134317,0.000000);(0.044000,0.178000,0.000000);(0.044000,0.054000,0.000000)
(0.044000,0.054000,0.000000);(0.087971,0.025240,0.000000);(0.084243,0.134317,0.000000)
(0.087971,0.025240,0.000000);(0.133125,0.006375,0.000000);(0.171479,0.085805,0.000000)
(0.133125,0.006375,0.000000);(0.180944,-0.005508,0.000000);(0.171479,0.085805,0.000000)
(0.180944,-0.005508,0.000000);(0.249891,-0.008877,0.000000);(0.226248,0.078438,0.000000)
(0.171479,0.085805,0.000000);(0.180944,-0.005508,0.000000);(0.226248,0.078438,0.000000)
(0.249891,-0.008877,0.000000);(0.299756,0.000377,0.000000);(0.266401,0.084535,0.000000)
(0.299756,0.000377,0.000000);(0.344069,0.021043,0.000000);(0.292624,0.095999,0.000000)
(0.344069,0.021043,0.000000);(0.380294,0.051645,0.000000);(0.312466,0.111848,0.000000)
(0.380294,0.051645,0.000000);(0.406976,0.090804,0.000000);(0.326072,0.130532,0.000000)
(0.406976,0.090804,0.000000);(0.422687,0.137138,0.000000);(0.335215,0.157719,0.000000)
(0.326072,0.130532,0.000000);(0.406976,0.090804,0.000000);(0.335215,0.157719,0.000000)
(0.422687,0.137138,0.000000);(0.426000,0.176000,0.000000);(0.335215,0.157719,0.000000)
(0.426000,0.176000,0.000000);(0.420196,0.225891,0.000000);(0.329196,0.197817,0.000000)
(0.420196,0.225891,0.000000);(0.404148,0.267880,0.000000);(0.329196,0.197817,0.000000)
(0.329196,0.197817,0.000000);(0.404148,0.267880,0.000000);(0.313148,0.226454,0.000000)
(0.404148,0.267880,0.000000);(0.379906,0.303187,0.000000);(0.313148,0.226454,0.000000)
(0.379906,0.303187,0.000000);(0.338384,0.342718,0.000000);(0.288906,0.251937,0.000000)
(0.338384,0.342718,0.000000);(0.177094,0.443187,0.000000);(0.116481,0.368037,0.000000)
(0.312466,0.111848,0.000000);(0.380294,0.051645,0.000000);(0.326072,0.130532,0.000000)
(0.087971,0.025240,0.000000);(0.127625,0.104500,0.000000);(0.084243,0.134317,0.000000)
(0.127625,0.104500,0.000000);(0.087971,0.025240,0.000000);(0.171479,0.085805,0.000000)
(0.226248,0.078438,0.000000);(0.249891,-0.008877,0.000000);(0.266401,0.084535,0.000000)
(0.188797,0.595095,0.000000);(0.216001,0.601626,0.000000);(0.201502,0.688009,0.000000)
(0.292624,0.095999,0.000000);(0.266401,0.084535,0.000000);(0.299756,0.000377,0.000000)
(0.312466,0.111848,0.000000);(0.292624,0.095999,0.000000);(0.344069,0.021043,0.000000)
(0.130725,0.525771,0.000000);(0.136373,0.549884,0.000000);(0.043425,0.549187,0.000000)
(0.426000,0.176000,0.000000);(0.329196,0.197817,0.000000);(0.335215,0.157719,0.000000)
